time_to_intercept,relative_closing_velocity,carrier_dist_home,nearest_ready_defender_dist,escort_dist,cooldown_remaining,carrier_progress_frac,pressure_trend,commitment_imbalance,mate_intervention_eta,intercept_margin,agents_forward,formation_spread,is_carrier_pressure_onset,score_diff,time_remaining_frac,pressure_step,score_stratum,tagged_within_H_response,captured_within_H_response,event_role,episode_key,episode_id,opponent,eval_seed,train_seed,policy,pressure_anchor_step,c3_contract_hash,checkpoint_sha256,checkpoint_path,map,ruleset,snapshot_restore
inf,-0.06800201535224915,0.7127832,0.7663835,0.22175293,0.0,0.28721678,2.1071744,2.0,1.4783528,inf,2,0.0025435449,True,1.0,0.5291666666666667,113,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400005,3200001:OP12:9400005,OP12,9400005,3200001,3200001,113,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.6936903,0.09707291424274445,0.6414316,0.16441146,0.17715293,0.0,0.35856837,1.3028647,2.0,1.1810195,0.51267076,2,0.13925251,True,-1.0,0.6541666666666667,83,trailing,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400006,3200001:OP12:9400006,OP12,9400006,3200001,3200001,83,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.5356755,0.1034274473786354,0.675052,0.7501248,0.41790962,0.0,0.324948,1.1845648,0.0,2.7860641,-1.2503886,1,0.05952301,True,-1.0,0.625,90,trailing,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400006,3200001:OP12:9400006,OP12,9400006,3200001,3200001,90,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
4.079817,0.03904109448194504,0.506731,0.15928051,0.096968755,0.0,0.49326903,0.9986742,2.0,0.6464583,3.4333584,2,0.08690567,True,0.0,0.32499999999999996,162,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400006,3200001:OP12:9400006,OP12,9400006,3200001,3200001,162,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.006133288610726595,0.7030113,0.7229594,0.5691951,0.0,0.29698873,2.9638247,0.0,3.7946339,inf,1,0.052870274,True,1.0,0.1958333333333333,193,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400006,3200001:OP12:9400006,OP12,9400006,3200001,3200001,193,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
3.0307045,0.05871831625699997,0.21851662,0.17795786,0.1864145,0.0,0.7814834,0.8349422,-2.0,1.2427633,1.7879412,0,0.049777605,True,0.0,0.8916666666666666,26,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400007,3200001:OP12:9400007,OP12,9400007,3200001,3200001,26,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
14.9998455,0.006319722160696983,0.70926285,0.094794855,0.4252138,0.0,0.29073715,2.9396737,0.0,2.8347588,12.165087,1,0.040156364,True,1.0,0.8458333333333333,37,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400007,3200001:OP12:9400007,OP12,9400007,3200001,3200001,37,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
2.3855588,0.061876628547906876,0.508813,0.14761034,0.095641315,0.0,0.49118698,1.2238098,2.0,0.63760877,1.7479501,2,0.0033957958,True,0.0,0.6125,93,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400007,3200001:OP12:9400007,OP12,9400007,3200001,3200001,93,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
16.025448,0.011231053620576859,0.5499786,0.5813533,0.08313556,0.0,0.4500214,0.8534888,2.0,0.55423707,15.4712105,2,0.07754455,True,0.0,0.33333333333333337,160,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400007,3200001:OP12:9400007,OP12,9400007,3200001,3200001,160,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
2.2639973,0.05688381567597389,0.14920776,0.161861,0.1473885,0.0,0.8507922,1.3068295,-2.0,0.98258996,1.2814074,0,0.05695019,True,0.0,0.8916666666666666,26,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400008,3200001:OP12:9400008,OP12,9400008,3200001,3200001,26,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.6671752,0.09405700117349625,0.69475543,0.1568095,0.3145963,0.0,0.30524457,1.4377768,0.0,2.0973086,-0.43013346,1,0.056160163,True,1.0,0.8416666666666667,38,leading,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400008,3200001:OP12:9400008,OP12,9400008,3200001,3200001,38,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.013476327061653137,0.7251495,0.7722774,0.46969303,0.0,0.2748505,3.1161566,0.0,3.1312869,inf,1,0.08566742,True,1.0,0.6583333333333333,82,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400008,3200001:OP12:9400008,OP12,9400008,3200001,3200001,82,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.031930483877658844,0.69177926,0.74940574,0.4024597,0.0,0.30822074,1.6841681,0.0,2.6830647,inf,1,0.010656739,True,1.0,0.625,90,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400008,3200001:OP12:9400008,OP12,9400008,3200001,3200001,90,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
10.979908,0.015316303819417953,0.48125848,0.53559184,0.42389697,0.0,0.5187415,0.36423802,0.0,2.8259797,8.153929,1,0.0979393,True,1.0,0.6041666666666667,95,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400008,3200001:OP12:9400008,OP12,9400008,3200001,3200001,95,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.6413656,0.07933580130338669,0.105803825,0.13021906,0.18000326,0.0,0.89419615,1.3120944,-2.0,1.2000216,0.44134402,0,0.052536774,True,0.0,0.8958333333333334,25,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400009,3200001:OP12:9400009,OP12,9400009,3200001,3200001,25,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.6617895,0.10180424153804779,0.6491481,0.16917722,0.33424622,0.0,0.3508519,1.1049752,0.0,2.228308,-0.5665184,1,0.01370101,True,1.0,0.8541666666666666,35,leading,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400009,3200001:OP12:9400009,OP12,9400009,3200001,3200001,35,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.03730252385139465,0.7076925,0.7659715,0.18958008,0.0,0.2923075,3.5174942,2.0,1.2638671,inf,2,0.04486885,True,1.0,0.6875,75,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400009,3200001:OP12:9400009,OP12,9400009,3200001,3200001,75,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
10.57766,0.015534259378910065,0.7052708,0.1643161,0.06883766,0.0,0.29472917,1.3200992,2.0,0.4589177,10.118742,2,0.06801768,True,1.0,0.5791666666666666,101,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400009,3200001:OP12:9400009,OP12,9400009,3200001,3200001,101,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
2.57889,0.0624622218310833,0.15861161,0.1610832,0.099962495,0.0,0.8413884,0.9238726,-2.0,0.6664166,1.9124734,0,0.0049937726,True,0.0,0.8958333333333334,25,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400010,3200001:OP12:9400010,OP12,9400010,3200001,3200001,25,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.07376129180192947,0.7107464,,0.22316453,1.0900018215179443,0.2892536,1.8044108,2.0,1.4877635,inf,2,0.030270005,True,1.0,0.8166666666666667,44,leading,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400010,3200001:OP12:9400010,OP12,9400010,3200001,3200001,44,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
6.893352,0.025707945227622986,0.4095518,,0.30227864,0.0,0.5904482,0.51643085,0.0,2.0151908,4.8781614,1,0.051328994,True,1.0,0.7875,51,leading,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400010,3200001:OP12:9400010,OP12,9400010,3200001,3200001,51,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
3.352135,0.04202421382069588,0.70311624,0.14087084,0.27076915,0.5950018167495728,0.29688376,2.096343,2.0,1.8051276,1.5470073,2,0.03515167,True,2.0,0.6916666666666667,74,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400010,3200001:OP12:9400010,OP12,9400010,3200001,3200001,74,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.0012987060472369194,0.698764,0.14808095,0.22086744,0.0,0.30123597,2.0119681,2.0,1.4724495,inf,2,0.029039716,True,1.0,0.6,96,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400010,3200001:OP12:9400010,OP12,9400010,3200001,3200001,96,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.2229967,0.0881328359246254,0.39518934,0.10778616,0.07654866,0.0,0.60481066,1.8434534,-2.0,0.51032436,0.71267235,0,0.039518453,True,0.0,0.9166666666666666,20,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400011,3200001:OP12:9400011,OP12,9400011,3200001,3200001,20,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.4225683,0.08483881503343582,0.079730496,0.501644,0.13631566,10.0,0.9202695,0.7828491,-2.0,0.90877104,0.5137973,0,0.0010378361,True,0.0,0.8958333333333334,25,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400011,3200001:OP12:9400011,OP12,9400011,3200001,3200001,25,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
2.409761,0.06282778084278107,0.15259895,0.18155181,0.12483199,0.0,0.847401,0.7138265,-2.0,0.8322132,1.5775478,0,0.06202197,True,1.0,0.7791666666666667,53,leading,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400011,3200001:OP12:9400011,OP12,9400011,3200001,3200001,53,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
3.4587007,0.04921553283929825,0.6513428,0.17022179,0.19672303,0.0,0.3486572,1.1440427,2.0,1.3114868,2.147214,2,0.1481339,True,2.0,0.5416666666666667,110,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP12:9400011,3200001:OP12:9400011,OP12,9400011,3200001,3200001,110,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
